Ano,Região,Concelho,Freguesia,"Eleitores Registrados","Votos Nulos","Votos em Branco","Votos Válidos",Abstenção,PPD/PSD.CDS-PP.PPM,PS,CH,B.E.,IL,ADN,L,PAN,PCP-PEV,VP,E,JPP,R.I.R.,ND,PCTP/MRPP,MPT.A,NC,PTP,PPD/PSD.CDS-PP,PPM
2024,Guarda,Pinhel,Lamegal,227,2,1,137,90,61,31,21,3,5,6,0,1,5,0,0,0,1,0,0,0,0,0,0,0
2024,Guarda,Pinhel,Lameiras,221,1,4,138,83,66,36,22,2,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,Guarda,Pinhel,Manigoto,177,3,6,94,83,43,18,12,1,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2024,Guarda,Pinhel,Pala,544,6,5,303,241,120,90,50,5,5,14,2,2,2,0,1,0,0,1,0,0,0,0,0,0
2024,Guarda,Pinhel,Pinhel,3189,25,24,1943,1246,772,511,363,66,40,45,24,19,32,3,2,0,10,6,0,1,0,0,0,0
2024,Guarda,Pinhel,Pínzio,339,3,4,193,146,71,53,38,9,6,3,2,0,2,0,0,0,0,2,0,0,0,0,0,0
2024,Guarda,Pinhel,"Souro Pires",522,3,1,272,250,94,84,56,2,11,12,3,1,4,0,0,0,0,1,0,0,0,0,0,0
2024,Guarda,Pinhel,"Terras de Massueime",256,1,2,124,132,53,37,16,4,0,7,0,0,3,0,1,0,0,0,0,0,0,0,0,0
2024,Guarda,Pinhel,Valbom/Bogalhal,208,0,0,118,90,65,34,8,3,2,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2024,Guarda,Pinhel,"Vale do Côa",186,0,1,101,85,66,8,18,0,0,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2024,Guarda,Pinhel,"Vale do Massueime",256,2,1,135,121,67,20,21,4,4,6,1,0,7,0,0,0,1,1,0,0,0,0,0,0
2024,Guarda,Pinhel,Vascoveiro,188,5,3,110,78,53,17,23,2,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0
2024,Guarda,Sabugal,"Águas Belas",180,2,5,106,74,43,31,14,5,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2024,Guarda,Sabugal,"Aldeia da Ponte",316,3,3,145,171,29,65,23,6,2,7,1,3,1,0,1,0,1,0,0,0,0,0,0,0
2024,Guarda,Sabugal,"União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos",328,1,10,162,166,69,35,37,3,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0
2024,Guarda,Sabugal,"Aldeia do Bispo",234,1,4,130,104,55,39,21,1,3,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
2024,Guarda,Sabugal,"Aldeia Velha",365,3,2,186,179,71,42,49,1,2,7,2,2,3,0,1,0,0,1,0,0,0,0,0,0
2024,Guarda,Sabugal,Alfaiates,344,2,1,144,200,43,35,51,6,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024,Guarda,Sabugal,Baraçal,182,2,5,109,73,44,27,22,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,Guarda,Sabugal,Bendada,504,4,3,295,209,72,144,43,8,7,6,4,1,2,0,0,0,1,0,0,0,0,0,0,0
2024,Guarda,Sabugal,Bismula,198,2,3,70,128,16,13,23,5,2,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0
2024,Guarda,Sabugal,Casteleiro,280,6,2,153,127,27,64,30,7,3,8,0,0,3,1,2,0,0,0,0,0,0,0,0,0
2024,Guarda,Sabugal,Cerdeira,181,1,6,100,81,31,28,27,1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0
2024,Guarda,Sabugal,Fóios,283,5,2,147,136,25,58,42,1,4,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2024,Guarda,Sabugal,"União das freguesias de Lajeosa e Forcalhos",240,0,0,89,151,27,30,24,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,Guarda,Sabugal,Malcata,372,6,3,137,235,29,47,34,4,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,Guarda,Sabugal,Nave,248,2,1,107,141,35,20,32,4,5,1,2,0,0,0,2,0,1,2,0,0,0,0,0,0
2024,Guarda,Sabugal,"União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba",384,5,2,223,161,79,60,34,8,3,10,4,7,2,0,3,0,2,4,0,0,0,0,0,0
2024,Guarda,Sabugal,Quadrazais,503,4,1,166,337,41,56,39,4,3,8,4,1,1,0,1,0,1,1,0,1,0,0,0,0
2024,Guarda,Sabugal,"Quintas de São Bartolomeu",240,0,1,100,140,32,28,26,5,1,2,1,0,2,0,0,0,1,1,0,0,0,0,0,0
2024,Guarda,Sabugal,"Rapoula do Côa",196,2,5,107,89,44,25,24,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,Guarda,Sabugal,Rebolosa,228,2,2,118,110,55,22,21,3,3,3,0,1,2,2,1,0,0,1,0,0,0,0,0,0
2024,Guarda,Sabugal,Rendo,268,0,2,123,145,42,25,42,5,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0
2024,Guarda,Sabugal,"União das freguesias de Ruvina, Ruivós e Vale das Éguas",227,2,1,107,120,41,28,14,2,2,9,4,1,2,1,0,0,0,0,0,0,0,0,0,0
2024,Guarda,Sabugal,"União das freguesias do Sabugal e Aldeia de Santo António",2583,23,22,1545,1038,467,447,392,45,49,29,19,11,24,0,3,0,8,6,0,0,0,0,0,0
2024,Guarda,Sabugal,"União das freguesias de Santo Estêvão e Moita",373,9,1,172,201,32,66,46,4,2,5,0,3,2,0,2,0,0,0,0,0,0,0,0,0
2024,Guarda,Sabugal,"União das freguesias de Seixo do Côa e Vale Longo",267,0,1,121,146,56,36,14,1,3,7,0,0,1,0,0,0,0,2,0,0,0,0,0,0
2024,Guarda,Sabugal,Sortelha,386,8,2,199,187,41,78,39,10,4,9,5,0,1,0,1,0,0,1,0,0,0,0,0,0
2024,Guarda,Sabugal,Souto,1051,7,2,553,498,175,133,170,11,16,14,8,9,1,0,0,0,4,2,0,1,0,0,0,0
2024,Guarda,Sabugal,"Vale de Espinho",400,1,1,138,262,64,35,24,0,2,4,0,1,5,0,0,0,0,0,0,1,0,0,0,0
2024,Guarda,Sabugal,"Vila Boa",273,2,2,131,142,37,44,32,6,2,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0
2024,Guarda,Sabugal,"Vila do Touro",154,2,1,86,68,29,28,19,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2024,Guarda,Seia,"Alvoco da Serra",414,4,2,228,186,48,98,30,6,7,3,9,1,19,0,0,0,0,1,0,0,0,0,0,0
2024,Guarda,Seia,"União das freguesias de Carragozela e Várzea de Meruge",507,7,1,386,121,98,165,82,12,4,3,2,2,7,0,1,0,1,1,0,0,0,0,0,0
2024,Guarda,Seia,Girabolhos,324,8,2,153,171,51,63,15,0,1,6,0,1,0,2,0,0,0,2,0,2,0,0,0,0
2024,Guarda,Seia,Loriga,819,5,6,545,274,99,302,56,10,13,7,16,8,18,0,3,0,0,2,0,0,0,0,0,0
2024,Guarda,Seia,Paranhos,1240,12,6,708,532,269,191,146,10,12,23,4,15,9,3,3,0,1,3,0,1,0,0,0,0
2024,Guarda,Seia,Pinhanços,617,8,11,371,246,149,93,66,9,4,17,7,0,2,1,1,0,0,1,0,2,0,0,0,0
2024,Guarda,Seia,Sabugueiro,349,5,10,210,139,40,61,49,10,5,3,4,0,12,0,3,0,8,0,0,0,0,0,0,0
2024,Guarda,Seia,"União das freguesias de Sameice e Santa Eulália",504,2,8,354,150,109,127,69,4,6,12,3,1,6,1,2,0,1,2,0,1,0,0,0,0
2024,Guarda,Seia,Sandomil,685,15,5,456,229,163,161,64,7,7,14,4,4,9,1,1,0,0,1,0,0,0,0,0,0
2024,Guarda,Seia,"Santa Comba",685,6,7,424,261,144,132,80,6,11,18,7,4,6,0,1,0,1,1,0,0,0,0,0,0
2024,Guarda,Seia,"União das freguesias de Santa Marinha e São Martinho",1366,10,15,824,542,208,337,133,25,26,26,13,8,13,1,2,0,4,2,0,1,0,0,0,0
2024,Guarda,Seia,Santiago,1073,11,9,725,348,274,205,135,17,15,20,11,10,17,0,1,0,0,0,0,0,0,0,0,0
2024,Guarda,Seia,"Sazes da Beira",225,4,3,119,106,45,45,14,0,0,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0
2024,Guarda,Seia,"União das freguesias de Seia, São Romão e Lapa dos Dinheiros",7949,58,88,4913,3036,1404,1761,811,188,129,84,107,61,184,3,4,0,14,14,0,3,0,0,0,0
2024,Guarda,Seia,Teixeira,159,1,6,108,51,27,53,9,2,1,2,3,0,1,0,3,0,0,0,0,0,0,0,0,0
2024,Guarda,Seia,"União das freguesias de Torrozelo e Folhadosa",662,18,7,459,203,87,195,100,14,6,5,5,4,13,1,1,0,2,0,0,1,0,0,0,0
2024,Guarda,Seia,"União das freguesias de Tourais e Lajes",1512,14,14,945,567,403,217,182,18,19,37,7,13,7,3,2,0,2,7,0,0,0,0,0,0
2024,Guarda,Seia,Travancinha,358,6,7,245,113,95,56,53,3,4,10,2,3,1,0,1,0,3,1,0,0,0,0,0,0
2024,Guarda,Seia,Valezim,257,3,4,176,81,55,71,16,10,3,3,7,0,1,0,1,0,0,2,0,0,0,0,0,0
2024,Guarda,Seia,"União das freguesias de Vide e Cabeça",540,11,6,297,243,56,141,41,5,6,6,1,1,18,0,1,0,2,2,0,0,0,0,0,0
2024,Guarda,Seia,"Vila Cova à Coelheira",313,2,5,225,88,30,111,52,5,3,5,3,1,4,0,0,0,1,1,0,2,0,0,0,0
2024,Guarda,Trancoso,"Aldeia Nova",272,1,2,153,119,61,57,19,3,1,5,0,2,0,0,0,0,1,1,0,0,0,0,0,0
2024,Guarda,Trancoso,Castanheira,154,0,0,108,46,50,22,30,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,Guarda,Trancoso,Cogula,152,2,1,92,60,25,31,23,5,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,Guarda,Trancoso,Cótimos,157,0,1,73,84,26,31,7,0,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,0
2024,Guarda,Trancoso,Fiães,228,4,3,139,89,50,34,26,2,1,7,3,2,4,0,0,0,2,1,0,0,0,0,0,0
2024,Guarda,Trancoso,"União das freguesias de Freches e Torres",501,7,3,293,208,95,98,60,2,1,9,7,0,7,0,1,0,0,2,0,1,0,0,0,0
2024,Guarda,Trancoso,Granja,160,1,0,89,71,32,31,17,0,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2024,Guarda,Trancoso,Guilheiro,140,1,0,99,41,35,38,16,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2024,Guarda,Trancoso,Moimentinha,203,0,4,102,101,39,32,18,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,Guarda,Trancoso,"Moreira de Rei",467,4,5,210,257,58,88,30,5,4,10,0,2,1,1,0,0,0,2,0,0,0,0,0,0
2024,Guarda,Trancoso,Palhais,179,0,4,93,86,42,28,9,3,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2024,Guarda,Trancoso,"Póvoa do Concelho",280,7,1,168,112,84,36,22,0,1,12,1,1,0,0,0,0,1,2,0,0,0,0,0,0
2024,Guarda,Trancoso,Reboleiro,200,3,2,117,83,54,34,13,2,1,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0
2024,Guarda,Trancoso,"Rio de Mel",243,2,3,177,66,65,60,26,3,3,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,Guarda,Trancoso,Tamanhos,208,1,0,130,78,46,52,18,3,1,3,2,0,0,0,1,0,0,1,0,2,0,0,0,0
2024,Guarda,Trancoso,"União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho",423,2,3,238,185,90,56,53,6,2,12,1,3,6,1,0,0,0,2,0,1,0,0,0,0
2024,Guarda,Trancoso,"União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior",2980,19,22,1918,1062,710,559,390,67,44,37,17,20,17,4,1,0,3,8,0,0,0,0,0,0
2024,Guarda,Trancoso,Valdujo,166,1,0,84,82,28,38,8,1,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0
2024,Guarda,Trancoso,"União das freguesias de Vale do Seixo e Vila Garcia",230,0,1,124,106,44,43,23,2,1,2,1,3,1,0,2,0,1,0,0,0,0,0,0,0
2024,Guarda,Trancoso,"União das freguesias de Vila Franca das Naves e Feital",854,6,9,511,343,209,154,91,6,7,10,5,1,6,0,0,0,3,3,0,1,0,0,0,0
2024,Guarda,Trancoso,"União das freguesias de Vilares e Carnicães",308,3,4,187,121,70,74,17,10,1,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa",Almendra,358,2,2,150,208,42,61,29,3,1,5,1,0,3,0,0,0,0,1,0,0,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa","Castelo Melhor",235,4,0,101,134,42,38,10,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa",Cedovim,280,2,3,160,120,48,52,37,2,5,3,1,0,2,0,1,0,2,0,0,2,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa",Chãs,261,2,2,138,123,57,46,29,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa",Custóias,221,3,2,93,128,47,26,9,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa","Freixo de Numão",512,8,3,280,232,86,110,31,8,7,9,1,6,3,0,1,0,5,2,0,0,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa",Horta,223,2,3,99,124,36,37,13,2,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa",Muxagata,293,6,5,171,122,53,58,33,3,2,4,2,1,3,0,0,0,0,1,0,0,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa",Numão,248,1,4,145,103,55,53,22,1,0,2,1,3,1,0,0,0,2,0,0,0,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa","Santa Comba",267,2,2,88,179,41,29,9,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa",Sebadelhe,252,2,2,149,103,52,59,19,3,4,4,0,1,0,0,1,0,0,2,0,0,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa",Seixas,277,2,2,145,132,59,42,30,1,1,3,1,0,1,0,1,0,1,1,0,0,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa",Touça,213,3,4,102,111,31,26,26,1,5,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0
2024,Guarda,"Vila Nova de Foz Côa","Vila Nova de Foz Côa",3096,17,24,1743,1353,563,586,355,33,39,21,17,17,57,2,3,0,3,5,0,1,0,0,0,0
2024,Leiria,Alcobaça,"União das freguesias de Alcobaça e Vestiaria",6157,55,67,4135,2022,1453,1051,660,166,276,45,148,54,116,9,7,0,11,13,0,4,0,0,0,0
2024,Leiria,Alcobaça,Alfeizerão,3230,33,27,1959,1271,785,412,402,73,73,37,31,35,30,8,1,0,4,5,0,3,0,0,0,0
2024,Leiria,Alcobaça,Aljubarrota,5658,71,65,3768,1890,1225,890,821,157,229,65,83,43,76,8,7,0,13,12,0,3,0,0,0,0
2024,Leiria,Alcobaça,Bárrio,1309,21,19,882,427,250,281,154,36,47,12,16,11,31,0,1,0,1,2,0,0,0,0,0,0
2024,Leiria,Alcobaça,Benedita,7363,67,55,5434,1929,2427,864,996,172,436,100,134,74,45,4,6,0,12,17,0,25,0,0,0,0
2024,Leiria,Alcobaça,Cela,2762,48,27,1816,946,675,420,337,65,86,29,48,24,34,3,8,0,8,2,0,2,0,0,0,0
2024,Leiria,Alcobaça,"União das freguesias de Coz, Alpedriz e Montes",2666,35,48,1788,878,447,601,324,95,73,32,28,30,50,1,4,0,14,4,0,2,0,0,0,0
2024,Leiria,Alcobaça,"Évora de Alcobaça",3706,50,46,2715,991,1120,612,478,92,111,62,40,27,42,8,3,0,13,8,0,3,0,0,0,0
2024,Leiria,Alcobaça,Maiorga,1628,18,21,1080,548,251,382,197,57,42,12,29,14,49,0,1,0,5,2,0,0,0,0,0,0
2024,Leiria,Alcobaça,"União das freguesias de Pataias e Martingança",6056,49,57,4154,1902,1086,1259,840,196,220,55,126,84,141,1,8,0,20,10,0,2,0,0,0,0
2024,Leiria,Alcobaça,"São Martinho do Porto",2857,19,25,1766,1091,569,446,340,75,139,28,47,30,32,2,5,0,5,3,0,1,0,0,0,0
2024,Leiria,Alcobaça,Turquel,3848,49,31,2772,1076,1251,357,655,75,149,68,43,29,20,5,6,0,17,12,0,5,0,0,0,0
2024,Leiria,Alcobaça,Vimeiro,1568,16,7,1145,423,645,127,229,12,46,24,9,7,15,2,1,0,3,1,0,1,0,0,0,0
2024,Leiria,Alvaiázere,Almoster,527,4,1,325,202,189,60,50,3,4,4,1,6,2,0,0,0,0,1,0,0,0,0,0,0
2024,Leiria,Alvaiázere,Alvaiázere,1582,10,13,1056,526,493,179,235,19,38,20,12,19,10,2,0,0,4,1,0,1,0,0,0,0
2024,Leiria,Alvaiázere,"Maçãs de Dona Maria",1405,15,10,898,507,486,152,159,15,13,20,7,8,6,1,0,0,1,3,0,2,0,0,0,0
2024,Leiria,Alvaiázere,Pelmá,680,2,4,354,326,182,52,91,2,4,5,5,2,2,1,0,0,1,1,0,0,0,0,0,0
2024,Leiria,Alvaiázere,"Pussos São Pedro",1547,13,12,1056,491,515,175,234,20,14,19,17,18,11,2,0,0,1,4,0,1,0,0,0,0
2024,Leiria,Ansião,Alvorge,933,6,7,607,326,222,169,112,13,20,16,16,9,5,0,2,0,6,3,0,1,0,0,0,0
2024,Leiria,Ansião,Ansião,3209,30,39,2247,962,886,563,387,69,97,44,41,30,41,3,1,0,10,4,0,2,0,0,0,0
2024,Leiria,Ansião,Avelar,1821,19,25,1196,625,425,337,221,50,41,15,24,18,12,0,2,0,5,1,0,1,0,0,0,0
2024,Leiria,Ansião,"Chão de Couce",1626,17,12,1034,592,478,238,162,28,26,22,17,11,13,5,0,0,2,2,0,1,0,0,0,0
2024,Leiria,Ansião,Pousaflores,804,12,8,550,254,253,119,111,7,8,7,12,3,4,2,0,0,3,1,0,0,0,0,0,0
2024,Leiria,Ansião,"Santiago da Guarda",2604,17,11,1657,947,891,258,295,33,50,34,31,11,10,3,2,0,6,2,0,3,0,0,0,0
2024,Leiria,Batalha,Batalha,7529,69,91,5291,2238,2118,895,1090,198,385,98,116,79,89,16,1,0,24,17,0,5,0,0,0,0
2024,Leiria,Batalha,Golpilheira,1321,10,23,983,338,449,174,167,28,66,15,30,8,5,3,1,0,2,1,0,1,0,0,0,0
2024,Leiria,Batalha,"Reguengo do Fetal",1890,18,23,1312,578,538,281,247,32,74,21,37,11,10,3,0,0,12,3,0,2,0,0,0,0
2024,Leiria,Batalha,"São Mamede",3172,38,30,2267,905,1093,219,594,57,90,49,28,26,16,9,3,0,6,8,0,1,0,0,0,0
2024,Leiria,Bombarral,"União das freguesias do Bombarral e Vale Covo",6270,53,68,4038,2232,1100,1173,810,215,185,46,120,80,149,9,2,0,17,10,0,1,0,0,0,0
2024,Leiria,Bombarral,Carvalhal,2215,20,34,1466,749,498,408,288,50,57,18,20,22,34,4,2,0,5,5,0,1,0,0,0,0
2024,Leiria,Bombarral,Pó,719,4,16,502,217,205,125,82,13,23,11,6,4,6,4,0,0,2,1,0,0,0,0,0,0
2024,Leiria,Bombarral,Roliça,2260,22,28,1525,735,460,382,340,61,71,19,31,15,80,1,1,0,5,8,0,1,0,0,0,0
2024,Leiria,"Caldas da Rainha","A dos Francos",1406,9,16,944,462,381,212,211,29,24,17,9,13,13,0,0,0,5,3,0,2,0,0,0,0
2024,Leiria,"Caldas da Rainha",Alvorninha,2475,21,23,1566,909,649,315,301,61,68,29,24,29,23,5,4,0,9,4,0,1,0,0,0,0
2024,Leiria,"Caldas da Rainha","União das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro",10629,90,135,6526,4103,1652,1754,1343,404,385,84,245,170,183,20,5,0,24,26,0,6,0,0,0,0
2024,Leiria,"Caldas da Rainha","Carvalhal Benfeito",999,8,9,679,320,312,84,158,24,32,19,17,6,6,0,0,0,3,1,0,0,0,0,0,0
2024,Leiria,"Caldas da Rainha","Foz do Arelho",1263,3,17,810,453,271,178,148,35,47,13,31,19,34,2,2,0,4,4,0,2,0,0,0,0
2024,Leiria,"Caldas da Rainha",Landal,896,13,5,633,263,311,89,147,16,21,5,11,3,3,1,2,0,1,3,0,2,0,0,0,0
2024,Leiria,"Caldas da Rainha",Nadadouro,1612,16,22,1145,467,407,224,227,55,78,20,47,14,25,2,1,0,1,6,0,0,0,0,0,0
2024,Leiria,"Caldas da Rainha","União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",16278,109,178,10716,5562,3585,2620,1745,658,692,122,444,225,241,28,7,0,23,31,0,8,0,0,0,0
2024,Leiria,"Caldas da Rainha","Salir de Matos",2210,23,32,1446,764,487,335,319,53,65,25,43,26,15,2,3,0,9,8,0,1,0,0,0,0
2024,Leiria,"Caldas da Rainha","Santa Catarina",2557,15,22,1812,745,863,253,358,67,101,36,30,26,19,3,1,0,10,3,0,5,0,0,0,0
2024,Leiria,"Caldas da Rainha","União das freguesias de Tornada e Salir do Porto",3927,44,50,2585,1342,760,731,499,147,115,24,80,46,55,8,3,0,15,6,0,2,0,0,0,0
2024,Leiria,"Caldas da Rainha",Vidais,932,1,10,618,314,276,116,116,28,15,9,11,18,10,2,1,0,5,0,0,0,0,0,0,0
2024,Leiria,"Castanheira de Pêra","União das freguesias de Castanheira de Pêra e Coentral",2466,29,29,1592,874,429,728,223,40,18,23,23,16,26,3,0,0,3,2,0,0,0,0,0,0
2024,Leiria,"Figueiró dos Vinhos",Aguda,914,12,5,598,316,239,130,142,17,9,12,7,8,6,1,1,0,6,3,0,0,0,0,0,0
2024,Leiria,"Figueiró dos Vinhos",Arega,684,2,2,446,238,212,109,69,8,12,13,6,3,4,2,0,0,3,1,0,0,0,0,0,0
2024,Leiria,"Figueiró dos Vinhos",Campelo,163,2,1,91,72,22,28,25,1,1,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,Leiria,"Figueiró dos Vinhos","União das freguesias de Figueiró dos Vinhos e Bairradas",3300,35,40,2111,1189,822,623,321,64,53,40,34,28,28,3,1,0,6,10,0,3,0,0,0,0
2024,Leiria,Leiria,Amor,4076,44,81,2767,1309,865,638,559,120,168,43,90,58,63,10,4,0,18,4,0,2,0,0,0,0
2024,Leiria,Leiria,Arrabal,2348,17,42,1742,606,800,269,334,59,96,36,27,23,17,1,5,0,8,5,0,3,0,0,0,0
2024,Leiria,Leiria,Bajouca,1789,19,31,1378,411,829,111,169,35,73,33,29,17,14,2,2,0,9,4,0,1,0,0,0,0
2024,Leiria,Leiria,"Bidoeira de Cima",2096,22,28,1540,556,899,103,292,30,76,36,12,18,8,2,3,0,4,7,0,0,0,0,0,0
2024,Leiria,Leiria,Caranguejeira,4250,34,40,3009,1241,1654,332,475,63,172,87,47,36,28,4,1,0,17,12,0,7,0,0,0,0
2024,Leiria,Leiria,Coimbrão,1655,15,29,1024,631,314,256,214,35,56,19,31,26,16,2,1,0,5,5,0,0,0,0,0,0
2024,Leiria,Leiria,"União das freguesias de Colmeias e Memória",3794,22,36,2247,1547,1026,332,497,59,122,53,35,31,14,0,2,0,9,6,0,3,0,0,0,0
2024,Leiria,Leiria,"União das freguesias de Leiria, Pousos, Barreira e Cortes",29049,209,412,20859,8190,7856,4451,3211,1049,1665,248,865,396,319,32,22,0,57,48,0,19,0,0,0,0
2024,Leiria,Leiria,Maceira,8375,81,135,5960,2415,1802,1528,1184,289,371,103,142,136,110,19,11,0,30,15,0,4,0,0,0,0
2024,Leiria,Leiria,"União das freguesias de Marrazes e Barosa",21827,160,232,14570,7257,4515,3380,2946,814,1083,191,511,310,272,22,20,0,61,35,0,18,0,0,0,0
2024,Leiria,Leiria,Milagres,2787,24,45,1879,908,792,313,366,58,118,52,45,23,14,1,4,0,11,9,0,4,0,0,0,0
2024,Leiria,Leiria,"União das freguesias de Monte Real e Carvide",5005,48,105,3415,1590,1092,774,697,146,235,70,71,73,52,5,8,0,24,11,0,4,0,0,0,0
2024,Leiria,Leiria,"União das freguesias de Monte Redondo e Carreira",4750,55,80,3256,1494,1239,599,682,99,161,105,73,49,61,7,6,0,16,18,0,6,0,0,0,0
2024,Leiria,Leiria,"União das freguesias de Parceiros e Azoia",6654,61,104,5065,1589,1843,1084,861,260,440,60,143,94,69,13,4,0,11,12,0,6,0,0,0,0
2024,Leiria,Leiria,"Regueira de Pontes",1880,31,33,1398,482,508,281,295,49,70,35,34,18,22,2,3,0,6,7,0,4,0,0,0,0
2024,Leiria,Leiria,"União das freguesias de Santa Catarina da Serra e Chainça",4203,48,42,3198,1005,1807,251,642,68,144,80,42,36,11,7,5,0,6,4,0,5,0,0,0,0
2024,Leiria,Leiria,"União das freguesias de Santa Eufémia e Boa Vista",3769,43,42,2677,1092,1276,365,503,75,164,62,43,40,37,3,4,0,6,11,0,3,0,0,0,0
2024,Leiria,Leiria,"União das freguesias de Souto da Carpalhosa e Ortigosa",5059,48,78,3663,1396,1701,479,710,113,237,74,83,54,37,14,2,0,22,9,0,2,0,0,0,0
2024,Leiria,"Marinha Grande","Marinha Grande",27907,206,330,18331,9576,3581,5421,3636,1186,1066,202,623,408,1491,30,30,0,70,30,0,21,0,0,0,0
2024,Leiria,"Marinha Grande",Moita,1230,11,15,867,363,123,281,192,53,37,7,34,18,89,0,2,0,4,1,0,0,0,0,0,0
2024,Leiria,"Marinha Grande","Vieira de Leiria",5083,62,79,3071,2012,623,942,638,186,153,42,83,71,158,7,6,0,10,10,0,1,0,0,0,0
2024,Leiria,Nazaré,Famalicão,1527,15,14,1022,505,290,290,220,54,34,14,31,22,23,3,0,0,5,3,0,4,0,0,0,0
2024,Leiria,Nazaré,Nazaré,9897,56,74,5300,4597,1351,1630,1062,310,208,87,138,117,218,8,6,0,16,14,0,5,0,0,0,0
2024,Leiria,Nazaré,"Valado dos Frades",2677,15,25,1605,1072,353,452,292,141,78,13,44,17,154,1,3,0,12,2,0,3,0,0,0,0
2024,Leiria,Óbidos,"A dos Negros",1342,10,14,908,434,253,289,161,38,42,14,24,17,28,3,0,0,8,5,0,2,0,0,0,0
2024,Leiria,Óbidos,Amoreira,917,8,16,566,351,177,156,109,28,26,5,11,7,19,1,0,0,3,0,0,0,0,0,0,0
2024,Leiria,Óbidos,Gaeiras,2094,13,33,1570,524,467,480,265,77,96,27,47,26,28,5,0,0,4,2,0,0,0,0,0,0
2024,Leiria,Óbidos,"Olho Marinho",1187,18,16,735,452,219,163,179,19,36,5,9,11,47,2,2,0,6,2,0,1,0,0,0,0
2024,Leiria,Óbidos,"Santa Maria, São Pedro e Sobral da Lagoa",3480,17,45,2328,1152,773,591,454,98,140,28,72,38,51,3,4,0,6,6,0,2,0,0,0,0
2024,Leiria,Óbidos,Usseira,801,4,15,543,258,238,80,133,17,22,7,6,6,5,4,2,0,2,2,0,0,0,0,0,0
2024,Leiria,Óbidos,Vau,893,7,17,583,310,211,131,137,12,27,4,11,10,11,1,0,0,0,3,0,1,0,0,0,0
2024,Leiria,"Pedrógão Grande",Graça,579,6,7,313,266,144,74,51,5,9,4,0,4,4,1,0,0,3,0,0,1,0,0,0,0
